file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Starcom Solution/Starcom.Project/Module/Financial/Budget/FProjectBudgetGenerate.resx,132,62f045df98c84225,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FProjectBudgetGenerate.vb,1851,2f372f375e225d34,﻿Imports Devart.Data.PostgreSql,,11,0,5,53,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FRecalculateBudgetCC.designer.vb,383,266233c99aa5dab5,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FRecalculateBudgetCC.resx,132,e929ec2f629887f2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FRecalculateBudgetCC.vb,671,0f156d45a71d0ac7,﻿Imports Devart.Data.PostgreSql,End Class,0,0,2,18,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FRecalculateBudgetProject.designer.vb,332,b495cb623abd507f,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FRecalculateBudgetProject.resx,132,e929ec2f629887f2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Budget/FRecalculateBudgetProject.vb,549,f280299b56516eff,﻿Imports Devart.Data.PostgreSql,End Class,0,0,2,15,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementRealizationPrintPng.designer.vb,522,60a269c7f3473d8f,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementRealizationPrintPng.resx,123,2c0021d993616ca2,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementRealizationPrintPng.vb,233,c8c7eddcb307bb22,Imports master_new.PGSqlConn,End Class,1,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Print Out/XRDisbursementRequestPrintPng.designer.vb,666,875da6244fad7f92,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
