file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Grafindo Solution/Grafindo.Project/Module/Distribution/Inventory Control/ds_pack.Designer.vb,1306,bee5f2f606b033bc,﻿'------------------------------------------------------------------------------,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Inventory Control/ds_pack.xsd,42,baa01985e98f395e,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</xs:schema>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Inventory Control/ds_transfer_printout_sys.Designer.vb,3706,3a5642e019a956be,﻿'------------------------------------------------------------------------------,End Namespace,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Inventory Control/ds_transfer_printout_sys.xsd,489,b70477bbca17a68d,"﻿<?xml version=""1.0"" encoding=""utf-8""?>",</xs:schema>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/FRequisition.designer.vb,1637,13eb57e9d231299f,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/FRequisition.resx,129,540fbe4ed97e4111,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/FRequisition.vb,3186,18c5d2bd0c5cb08d,﻿Imports Devart.Data.PostgreSql,End Class,10,0,7,73,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/FRequisitionApproval.designer.vb,826,90de37a4fb6bda72,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/FRequisitionApproval.resx,138,d2cb34d61e359e92,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/FRequisitionApproval.vb,1268,bb9fa28517948d5e,﻿Imports Devart.Data.PostgreSql,End Class,13,0,2,17,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/XRRequisition.designer.vb,680,b444a6c1e26617fd,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/XRRequisition.resx,534,aa8597d37fb1f562,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/XRRequisition.vb,137,a2a0c3f91d6596b6,Imports DevExpress.XtraPrinting,End Class,1,0,1,4,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/XRRequisitionCost.designer.vb,754,3a2d19f0abf3dcc5,<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/XRRequisitionCost.resx,564,f4d38a1668aa6188,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Distribution/Requisition/XRRequisitionCost.vb,125,3084c3a847dd7bc4,Imports DevExpress.XtraPrinting,End Class,1,0,1,4,0
Grafindo Solution/Grafindo.Project/Module/Financial/AP Invoice/FPaymentManualChecks.designer.vb,1184,df0c246b48f3c4c0,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AP Invoice/FPaymentManualChecks.resx,129,936ef3b69c7845c4,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AP Invoice/FPaymentManualChecks.vb,2571,d89f7f39bbdc3ffe,﻿Imports Devart.Data.PostgreSql,End Class,0,25,3,40,0
Grafindo Solution/Grafindo.Project/Module/Financial/AP Invoice/FVoucher.Designer.vb,1740,0968c88742c69d9d,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AP Invoice/FVoucher.resx,129,540fbe4ed97e4111,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Grafindo Solution/Grafindo.Project/Module/Financial/AP Invoice/FVoucher.vb,3754,b6e3963d0ca0d6c0,﻿Imports Devart.Data.PostgreSql,End Class,0,22,4,41,0
Grafindo Solution/Grafindo.Project/Module/Financial/AR Invoice/FARBillStatement.designer.vb,908,1ccdc75cb915f505,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
